"id","資料集名稱","服務分類","檔案格式","下載連結","編碼格式","資料類型","資料集描述","主要欄位說明","提供機關","更新頻率","授權方式","相關網址","計費方式","資料集提供機關聯絡人","資料集提供機關聯絡人電話","發布時間","修訂時間","備註"
"113535","107年7月臺南市不動產實價登錄資訊(買賣案件)","購屋及遷徙","CSV;CSV;CSV","https://data.tainan.gov.tw/dataset/a4ede67a-98ba-4736-b138-2098a2748ad8/resource/a23cda58-28e7-4e7b-95ae-d6b611845c8b/download/tnlandvalue0610707a.csv;https://data.tainan.gov.tw/dataset/a4ede67a-98ba-4736-b138-2098a2748ad8/resource/511d5f37-2d43-444e-b039-e2831ba2d0e7/download/tnlandvalue0610707b.csv;https://data.tainan.gov.tw/dataset/a4ede67a-98ba-4736-b138-2098a2748ad8/resource/1dc2c765-07b7-40f1-a161-73cc0da45bba/download/tnlandvalue0610707c.csv","UTF-8;UTF-8;UTF-8","b01","107年7月臺南市不動產實價登錄資訊(買賣案件)","鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;特殊交易備註;備註;編號","臺南市政府地政局","每月","政府資料開放授權條款-第1版","https://data.tainan.gov.tw/dataset/107-7-tn-land-value-06;https://data.tainan.gov.tw/dataset/107-7-tn-land-value-06;https://data.tainan.gov.tw/dataset/107-7-tn-land-value-06","免費","李先生","06-6322231#6861","2019/12/16 06:46","2020/03/21 11:01",""
"113536","107年上半年臺南市不動產實價登錄資訊(買賣案件)","購屋及遷徙","CSV;CSV;CSV;CSV","https://data.tainan.gov.tw/dataset/4a8e08bf-5ac2-42be-b123-009112a18dc5/resource/b44f4396-e668-4c17-ae98-9446336bac51/download/tn-land-value-06-10701-10705.csv;https://data.tainan.gov.tw/dataset/4a8e08bf-5ac2-42be-b123-009112a18dc5/resource/744f3f20-09b4-4c00-9c1f-7f16905ac65f/download/tnlandvalue0610706a.csv;https://data.tainan.gov.tw/dataset/4a8e08bf-5ac2-42be-b123-009112a18dc5/resource/981d85a9-2189-4130-a65a-a39d5f47f516/download/tnlandvalue0610706c.csv;https://data.tainan.gov.tw/dataset/4a8e08bf-5ac2-42be-b123-009112a18dc5/resource/5e5403cd-2225-4344-be9b-3f2637d4d978/download/tnlandvalue0610706b.csv","UTF-8;UTF-8;UTF-8;UTF-8","b01","107年上半年臺南市不動產實價登錄資訊(買賣案件)","鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;特殊交易備註;備註;編號","臺南市政府地政局","每月","政府資料開放授權條款-第1版","https://data.tainan.gov.tw/dataset/107-tn-land-value-06;https://data.tainan.gov.tw/dataset/107-tn-land-value-06;https://data.tainan.gov.tw/dataset/107-tn-land-value-06;https://data.tainan.gov.tw/dataset/107-tn-land-value-06","免費","李先生","06-6322231#6861","2019/12/16 06:41","2020/03/22 07:28",""
"113574","107年臺南市市售食品抽驗不符合規定明細","公共資訊","CSV;CSV;CSV;CSV","https://data.tainan.gov.tw/dataset/07e5c878-6d99-4922-88bb-74689aa50c4a/resource/e547339e-4e82-4875-8302-5367f90e1a9d/download/10746.csv;https://data.tainan.gov.tw/dataset/07e5c878-6d99-4922-88bb-74689aa50c4a/resource/96f40109-1c10-4b75-9d63-54a520fc9f3e/download/10713.csv;https://data.tainan.gov.tw/dataset/07e5c878-6d99-4922-88bb-74689aa50c4a/resource/efb68a9a-52a1-4189-bb86-bc7548ac0546/download/10779.csv;https://data.tainan.gov.tw/dataset/07e5c878-6d99-4922-88bb-74689aa50c4a/resource/5b7d5afc-44b1-4c83-8897-3c67b4a596dc/download/1071012.csv","UTF-8;UTF-8;UTF-8;UTF-8","b01","107年臺南市市售食品抽驗不符合規定明細","序號;物品名稱;包裝或散裝;抽驗日期;來源商名稱;市鄉鎮區;來源商地址;檢驗項目;不合格原因","臺南市政府衛生局","每月","政府資料開放授權條款-第1版","https://data.tainan.gov.tw/dataset/107-spotcheck;https://data.tainan.gov.tw/dataset/107-spotcheck;https://data.tainan.gov.tw/dataset/107-spotcheck;https://data.tainan.gov.tw/dataset/107-spotcheck","免費","陳小姐","06-6357716#215","2019/12/18 06:53","2019/12/20 05:21",""
"113575","106年臺南市市售食品抽驗不符合規定明細","公共資訊","CSV;CSV;CSV","https://data.tainan.gov.tw/dataset/1d38d405-777a-4b10-9ad7-a2c1ddbf1532/resource/92dac653-006b-4282-9398-f99cbbcc7480/download/10616ok.csv;https://data.tainan.gov.tw/dataset/1d38d405-777a-4b10-9ad7-a2c1ddbf1532/resource/db21a94a-b5cd-42aa-8aa1-5d835e5f62f7/download/10679.csv;https://data.tainan.gov.tw/dataset/1d38d405-777a-4b10-9ad7-a2c1ddbf1532/resource/8c8a2ed3-39c5-4b05-b4c7-dd132e1b7df0/download/1061012.csv","UTF-8;UTF-8;UTF-8","b01","106年臺南市市售食品抽驗不符合規定明細","序號;物品名稱;包裝或散裝;抽驗日期;來源商名稱;來源商地址;檢驗項目;不合格原因;市鄉鎮區","臺南市政府衛生局","每月","政府資料開放授權條款-第1版","https://data.tainan.gov.tw/dataset/106-spotcheck;https://data.tainan.gov.tw/dataset/106-spotcheck;https://data.tainan.gov.tw/dataset/106-spotcheck","免費","陳小姐","06-6357716#215","2019/12/18 06:48","2019/12/20 05:21",""
"113766","彰化縣流感抗病毒藥劑合約醫療機構名冊(1081220更新253)","就醫","CSV","https://ms1.chshb.gov.tw/df/resxjmdw4d4n1k2ns69h4xdp95c2gh","BIG5","a01","彰化縣流感抗病毒藥劑合約醫療機構名冊(1081220更新253)","鄉鎮;層級;機關名稱;地址;電話","彰化縣衛生局","每年","政府資料開放授權條款-第1版",NA,"免費","周玟伶","04-7115141-5101","2019/12/26 00:00","2020/01/07 10:15",""
"114118","高雄市108年8月份交通事故統計","公共資訊","JSON","https://api.kcg.gov.tw/api/service/get/02a69d44-8a5b-4062-b2e6-beb956e56261","UTF-8","b01","高雄市108年8月份交通事故統計","Seq;事故年月;總編號;處理單位;單位名稱;事故類別;處理編號;發生日期;鄉鎮市區;村里;鄰;街路;段;發生地點;公路;公里;公尺;車道方向;線;名稱;死亡人數;受傷人數;天候;天候說明;光線;光線說明;道路類別;道路說明;速限;道路型態;道路型態說明;事故位置;事故位置說明;路面鋪裝;路面鋪裝說明;路面狀態;路面狀態說明;路面缺陷;路面缺陷說明;障礙物;障礙物說明;視距;視距說明;號誌種類;號誌種類說明;號誌動作;號誌動作說明;分向設施;分向設施說明;快車道;快車道說明;快慢車道;快慢車道說明;路面邊線;路面邊線說明;事故類型及型態;事故類型及型態說明;2-30日死亡;監視影帶","高雄市政府警察局","每月","政府資料開放授權條款-第1版","https://data.kcg.gov.tw/dataset/kcgoa-00000434-038","免費","李珮瑩","07-2416230","2019/12/02 03:31","2020/01/10 16:56",""
"114250","嘉義縣109年公告土地現值資料","公共資訊","CSV","https://ws-tm.cyhg.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvMTMzMC9yZWxmaWxlLzEzNjIwLzE5MjkxNi9iZmJlMGRhMC03ZDQ1LTQzMWMtOTExOS1iYjE0YTFlMjBkNmYuY3N2&n=5ZiJ576p57ijMTA55bm05YWs5ZGK54%2b%2b5YC8LmNzdg%3d%3d&icon=.csv","BIG5","b01","嘉義縣109年公告土地現值資料","鄉鎮市區;段小段;地號;公告現值","嘉義縣政府","每日","政府資料開放授權條款-第1版","https://ws-tm.cyhg.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvMTMzMC9yZWxmaWxlLzEzNjIwLzE5MjkxNi9iZmJlMGRhMC03ZDQ1LTQzMWMtOTExOS1iYjE0YTFlMjBkNmYuY3N2&n=5ZiJ576p57ijMTA55bm05YWs5ZGK54%2b%2b5YC8LmNzdg%3d%3d&icon=.csv","免費","賴 先生","05-3620123#8436","2020/01/02 00:00","2020/01/10 09:26",""
"114251","嘉義縣109年公告地價資料","公共資訊","CSV","https://ws-tm.cyhg.gov.tw/001/Upload/1330/relfile/13620/192950/5af5c8d0-9b2e-4466-94cc-714c2ccbb456.csv","UTF-8","b01","嘉義縣109年公告地價資料","鄉鎮市區;段小段;地號;公告地價","嘉義縣政府","每日","政府資料開放授權條款-第1版","https://ws-tm.cyhg.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvMTMzMC9yZWxmaWxlLzEzNjIwLzE5Mjk1MC8wMmQ4NDU1Mi1hOTE3LTRlMzMtODVkOC1kYWFjMDg2MmJlOGYuY3N2&n=5ZiJ576p57ijMTA55bm05YWs5ZGK5Zyw5YO5LmNzdg%3d%3d&icon=.csv","免費","賴 先生","05-3620123#8436","2020/01/02 00:00","2020/01/16 17:07",""
"114740","基隆市不動產買賣實價登錄Open Data(108年10月買賣登記案件)","購屋及遷徙","CSV;CSV;CSV","https://land.klcg.gov.tw/ReadFile?p=Business&id=5139;https://land.klcg.gov.tw/ReadFile?p=Business&id=5140;https://land.klcg.gov.tw/ReadFile?p=Business&id=5141","UTF-8;UTF-8;UTF-8","a01","不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。","鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號","基隆市政府地政處","每月","政府資料開放授權條款-第1版","https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData","免費","陳小姐","02-24201122#2419","2020/01/22 00:00","2020/01/22 11:06",""
"114743","基隆市不動產買賣實價登錄Open Data(108年11月買賣登記案件)","購屋及遷徙","CSV;CSV;CSV","https://land.klcg.gov.tw/ReadFile?p=Business&id=5178;https://land.klcg.gov.tw/ReadFile?p=Business&id=5179;https://land.klcg.gov.tw/ReadFile?p=Business&id=5180","BIG5;UTF-8;UTF-8","a01","不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。","鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號","基隆市政府地政處","每月","政府資料開放授權條款-第1版","https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData","免費","陳小姐","02-24201122#2419","2020/01/22 00:00","2020/01/22 11:06",""
"114825","基隆市不動產租賃實價登錄Open Data(108年11月租賃登記案件)","購屋及遷徙","CSV;CSV;CSV","https://land.klcg.gov.tw/ReadFile?p=Business&id=5185;https://land.klcg.gov.tw/ReadFile?p=Business&id=5186;https://land.klcg.gov.tw/ReadFile?p=Business&id=5187","UTF-8;UTF-8;UTF-8","a01","係指各種房屋租賃、房屋遷移、移民等相關資料集","鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;租賃年月日;租賃筆棟數;租賃層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;有無附傢俱;總額元;單價元平方公尺;車位類別;車位面積平方公尺;車位總額元;備註;編號","基隆市政府地政處","每月","政府資料開放授權條款-第1版","https://land.klcg.gov.tw/business/More?id=895;https://land.klcg.gov.tw/business/More?id=895;https://land.klcg.gov.tw/business/More?id=895","免費","基隆市政府地政處 謝小姐","02-24201122#2415","2020/01/22 00:00","2020/01/31 10:33",""
"115824","109年金門縣公告地價-金沙鎮","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2fc394eb-d8b6-4e42-af64-0886fff124a1.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2fc394eb-d8b6-4e42-af64-0886fff124a1.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2fc394eb-d8b6-4e42-af64-0886fff124a1.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2fc394eb-d8b6-4e42-af64-0886fff124a1.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供土地公告地價查詢","年度;縣市;鄉鎮;段名;地號;公告土地地價","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/21 16:34","2020/01/28 02:00",""
"115825","109年金門縣公告地價-金城鎮","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2258ea6e-540b-4d9a-9260-e51e24149d03.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2258ea6e-540b-4d9a-9260-e51e24149d03.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2258ea6e-540b-4d9a-9260-e51e24149d03.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2258ea6e-540b-4d9a-9260-e51e24149d03.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供土地公告地價查詢","年度;縣市;鄉鎮;段名;地號;公告土地地價","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/21 16:43","2020/01/28 02:00",""
"115827","109年金門縣公告地價-金寧鄉","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/1eda0130-417e-4811-8734-0a53db719726.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/1eda0130-417e-4811-8734-0a53db719726.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/1eda0130-417e-4811-8734-0a53db719726.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/1eda0130-417e-4811-8734-0a53db719726.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供土地公告地價查詢","年度;縣市;鄉鎮;段名;地號;公告土地地價","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/21 16:52","2020/01/28 02:01",""
"115828","109年金門縣公告地價-烈嶼鄉-烏坵鄉","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/25c998ec-1181-483c-b50c-4ec96a16ef0a.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/25c998ec-1181-483c-b50c-4ec96a16ef0a.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/25c998ec-1181-483c-b50c-4ec96a16ef0a.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/25c998ec-1181-483c-b50c-4ec96a16ef0a.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供土地公告地價查詢","年度;縣市;鄉鎮;段名;地號;公告土地地價","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/21 16:56","2020/01/28 02:01",""
"115840","109年金門縣公告土地現值-金城鎮","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/0425e03f-db11-44bb-9aac-ff14524d3f67.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/0425e03f-db11-44bb-9aac-ff14524d3f67.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/0425e03f-db11-44bb-9aac-ff14524d3f67.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/0425e03f-db11-44bb-9aac-ff14524d3f67.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供公告土地現值查詢","年度;縣市;鄉鎮;段名;地號;公告土地現值","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/22 14:30","2020/01/29 02:12",""
"115841","109年金門縣公告土地現值-金湖鎮","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/097ae1c4-a570-40fc-9892-b6b3c39ab22d.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/097ae1c4-a570-40fc-9892-b6b3c39ab22d.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/097ae1c4-a570-40fc-9892-b6b3c39ab22d.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/097ae1c4-a570-40fc-9892-b6b3c39ab22d.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供公告土地現值查詢","年度;縣市;鄉鎮;段名;地號;公告土地現值","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/22 14:32","2020/01/29 02:12",""
"115842","109年金門縣公告土地現值-金寧鄉","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/bac9c177-3eea-429d-a990-259f95e19750.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/bac9c177-3eea-429d-a990-259f95e19750.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/bac9c177-3eea-429d-a990-259f95e19750.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/bac9c177-3eea-429d-a990-259f95e19750.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供公告土地現值查詢","年度;縣市;鄉鎮;段名;地號;公告土地現值","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/22 14:36","2020/01/29 02:12",""
"115843","109年金門縣公告土地現值-烈嶼鄉-烏坵鄉","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2b81c75d-0983-490a-9544-b2cbb1caf663.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2b81c75d-0983-490a-9544-b2cbb1caf663.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2b81c75d-0983-490a-9544-b2cbb1caf663.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/2b81c75d-0983-490a-9544-b2cbb1caf663.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供公告土地現值查詢","年度;縣市;鄉鎮;段名;地號;公告土地現值
","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/22 14:38","2020/01/29 02:13",""
"115854","109年金門縣公告地價-金湖鎮","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/5025d14e-7612-4a65-aa37-2c5ffd3f4b0f.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/5025d14e-7612-4a65-aa37-2c5ffd3f4b0f.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/5025d14e-7612-4a65-aa37-2c5ffd3f4b0f.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/5025d14e-7612-4a65-aa37-2c5ffd3f4b0f.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供土地公告地價查詢","年度;縣市;鄉鎮;段名;地號;公告土地地價","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/21 16:49","2020/01/30 02:00",""
"115884","109年金門縣公告土地現值-金沙鎮","公共資訊","XML;CSV;JSON;XLS","https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/f319bc2c-1a91-41fe-a272-d979590cd1ea.xml;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/f319bc2c-1a91-41fe-a272-d979590cd1ea.csv;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/f319bc2c-1a91-41fe-a272-d979590cd1ea.json;https://ws.kinmen.gov.tw/001/Upload/0/relfile/0/0/f319bc2c-1a91-41fe-a272-d979590cd1ea.xls","UTF-8;UTF-8;UTF-8;UTF-8","b01","提供公告土地現值查詢","年度;縣市;鄉鎮;段名;地號;公告土地現值","金門縣地政局","每年","政府資料開放授權條款-第1版",NA,"免費","楊育德 先生","082-326663#63305","2020/01/21 15:53","2020/01/31 02:00",""
"115895","彰化縣公告土地現值及公告地價","公共資訊","CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV","https://email.chcg.gov.tw/df/h99kf5nnifnv5s95jt1rcumswoz4qs;https://email.chcg.gov.tw/df/fgcyyp9pqa1em59x7l63ym41kpuvh2;https://email.chcg.gov.tw/df/lmzje5bqwd25pvsvuavkj6ax5liqlx;https://email.chcg.gov.tw/df/tnb7dgmqa31cpfi1olb2zjv2fwuivz;https://email.chcg.gov.tw/df/zy5tlakbkqlcgskamqrllphab6nov6;https://email.chcg.gov.tw/df/ih3j7kxioiane5g3zg1keax4ywul26;https://email.chcg.gov.tw/df/axsn1h3wmfvgx9ok2fxgu9skfhd172;https://email.chcg.gov.tw/df/28k5kxqw8thna1dsyr9icdzk28ugd6","BIG5;BIG5;BIG5;BIG5;BIG5;BIG5;UTF-8;BIG5","a01","彰化縣109年公告土地現值及公告地價之宗地地價資料","鄉鎮市區;段小段;地號;公告現值;公告地價;鄉鎮別;面積;公告土地現值;02鹿港鎮;0305東昇段;0004-0000;37100;8700","彰化縣政府地政處","每年","政府資料開放授權條款-第1版",NA,"免費","劉小姐","04-7531522","2020/01/31 00:00","2020/02/03 12:11","本資料僅提供參考，仍以各地政事務所資料為準。"
"116287","109年宜蘭縣宜蘭市土地公告現值及公告地價","購屋及遷徙","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/023ee62fd488be65ea47ee869c81e415.csv;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/023ee62fd488be65ea47ee869c81e415.xml;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/023ee62fd488be65ea47ee869c81e415.json","UTF-8;UTF-8;UTF-8","b01","109年宜蘭縣宜蘭市土地公告現值及公告地價","鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃小姐","(03)925-1000#1113","2020/02/07 00:00","2020/03/13 17:25","無"
"116289","109年宜蘭縣頭城鎮土地公告現值及公告地價","購屋及遷徙","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/1599b7a9815d860e6a6940127ce31aed.csv;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/1599b7a9815d860e6a6940127ce31aed.xml;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/1599b7a9815d860e6a6940127ce31aed.json","UTF-8;UTF-8;UTF-8","b01","109年宜蘭縣頭城鎮土地公告現值及公告地價","鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃小姐","(03)925-1000#1113","2020/02/07 00:00","2020/03/13 17:25","無"
"116292","109年宜蘭縣礁溪鄉土地公告現值及公告地價","購屋及遷徙","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/80e4cb4b1bb4680fb089a2fc8c2293d7.csv;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/80e4cb4b1bb4680fb089a2fc8c2293d7.xml;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/80e4cb4b1bb4680fb089a2fc8c2293d7.json","UTF-8;UTF-8;UTF-8","b01","109年宜蘭縣礁溪鄉土地公告現值及公告地價","鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃小姐","(03)925-1000#1113","2020/02/07 00:00","2020/03/13 17:26","無"
"116296","109年宜蘭縣員山鄉土地公告現值及公告地價","購屋及遷徙","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/edac3bdb6a609539809584def7143f86.csv;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/edac3bdb6a609539809584def7143f86.xml;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/edac3bdb6a609539809584def7143f86.json","UTF-8;UTF-8;UTF-8","b01","109年宜蘭縣員山鄉土地公告現值及公告地價","鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃小姐","(03)925-1000#1113","2020/02/07 00:00","2020/03/13 17:26","無"
"116298","109年宜蘭縣壯圍鄉土地公告現值及公告地價","購屋及遷徙","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/8ed4fc11c9f227ee11bf6e980ba4c473.csv;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/8ed4fc11c9f227ee11bf6e980ba4c473.xml;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-05/8ed4fc11c9f227ee11bf6e980ba4c473.json","UTF-8;UTF-8;UTF-8","b01","109年宜蘭縣壯圍鄉土地公告現值及公告地價","鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃小姐","(03)925-1000#1113","2020/02/07 00:00","2020/03/13 17:26","無"
"116321","109年宜蘭縣羅東鎮土地公告現值及公告地價","購屋及遷徙","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2020-02-07/3d848076de4255a454a777e1e1836698.csv;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-07/3d848076de4255a454a777e1e1836698.xml;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-07/3d848076de4255a454a777e1e1836698.json","UTF-8;UTF-8;UTF-8","b01","109年宜蘭縣羅東鎮土地公告現值及公告地價","鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃小姐","(03)925-1000#1113","2020/02/08 00:00","2020/03/13 17:26","無"
"116323","109年宜蘭縣五結鄉土地公告現值及公告地價","購屋及遷徙","CSV;XML;JSON","http://opendataap2.e-land.gov.tw/./resource/files/2020-02-07/1f26a87730aaffa62e111e348414b648.csv;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-07/1f26a87730aaffa62e111e348414b648.xml;http://opendataap2.e-land.gov.tw/./resource/files/2020-02-07/1f26a87730aaffa62e111e348414b648.json","UTF-8;UTF-8;UTF-8","b01","109年宜蘭縣五結鄉土地公告現值及公告地價","鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價","宜蘭縣政府","每日","政府資料開放授權條款-第1版",NA,"免費","黃小姐","(03)925-1000#1113","2020/02/08 00:00","2020/03/13 17:26","無"
