"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數"
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","60-64",9
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","F","否","65-69",3
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","F","否","65-69",2
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","F","否","65-69",3
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","65-69",4
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","F","否","70+",3
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","F","否","70+",4
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","F","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","F","否","70+",6
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","F","否","70+",3
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","F","否","70+",8
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","F","否","70+",3
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","70+",15
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","M","否","0",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","0",1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","0",1
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","10-14",2
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","25-29",2
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","25-29",2
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","25-29",3
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","3",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","3",1
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","M","否","30-34",2
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","M","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","35-39",5
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","40-44",2
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","40-44",3
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","45-49",3
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","M","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","45-49",3
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","50-54",2
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","50-54",2
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","50-54",2
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","55-59",2
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","55-59",5
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","55-59",10
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","5-9",1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","5-9",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","5-9",1
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","60-64",2
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","M","否","60-64",2
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","60-64",2
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","60-64",2
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","M","否","60-64",2
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","60-64",4
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","65-69",3
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","65-69",2
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","65-69",2
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","65-69",4
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","65-69",5
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","M","否","70+",3
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","70+",3
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","M","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","70+",6
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","M","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","70+",7
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","70+",20
"嚴重特殊傳染性肺炎","2021","21","台東縣","成功鎮","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","台東縣","太麻里鄉","F","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","台東縣","金峰鄉","F","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","台東縣","太麻里鄉","M","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","台東縣","太麻里鄉","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","台南市","東區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","台南市","安平區","F","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","台南市","東區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","台南市","安南區","M","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","台南市","北區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","台南市","東區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","台南市","南區","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","台南市","安平區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","台南市","安南區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","礁溪鄉","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","南澳鄉","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","礁溪鄉","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","宜蘭市","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","蘇澳鎮","M","否","1",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","五結鄉","M","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","五結鄉","M","否","30-34",2
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","頭城鎮","M","否","5-9",1
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","宜蘭市","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","空值","空值","M","是","20-24",1
"嚴重特殊傳染性肺炎","2021","21","空值","空值","M","是","25-29",2
"嚴重特殊傳染性肺炎","2021","21","空值","空值","M","是","30-34",1
"嚴重特殊傳染性肺炎","2021","21","空值","空值","M","是","40-44",1
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","南投縣","竹山鎮","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","南投縣","草屯鎮","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","南投縣","草屯鎮","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","屏東市","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","東港鎮","F","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","長治鄉","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","屏東市","M","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","九如鄉","M","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","萬巒鄉","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","潮州鎮","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","屏東縣","長治鄉","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","竹南鎮","F","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","造橋鄉","M","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","中壢區","F","否","0",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","中壢區","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","觀音區","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","30-34",2
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","蘆竹區","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","楊梅區","F","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","楊梅區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","60-64",3
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","60-64",2
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","平鎮區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","蘆竹區","M","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","楊梅區","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","八德區","M","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","龍潭區","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","中壢區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","桃園市","楊梅區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","鳳山區","F","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","鳳山區","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","前鎮區","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","鳳山區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","三民區","F","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","仁武區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","鳳山區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","大寮區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","前鎮區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","鳳山區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","前鎮區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","大寮區","M","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","前鎮區","M","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","前鎮區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","高雄市","鳳山區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","七堵區","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","信義區","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","七堵區","F","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","七堵區","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中正區","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","F","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","F","否","50-54",2
"嚴重特殊傳染性肺炎","2021","21","基隆市","七堵區","F","否","55-59",2
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","F","否","5-9",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","安樂區","F","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","安樂區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","信義區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","M","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中正區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","M","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","信義區","M","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","安樂區","M","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","七堵區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","安樂區","M","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中正區","M","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","M","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","連江縣","南竿鄉","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","連江縣","莒光鄉","F","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","連江縣","南竿鄉","M","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","雲林縣","斗六市","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","雲林縣","麥寮鄉","M","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","1",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三峽區","F","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","10-14",3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","F","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三峽區","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","20-24",2
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","25-29",5
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","F","否","25-29",2
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","25-29",1
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","25-29",2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","30-34",5
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","30-34",4
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","F","否","30-34",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","35-39",3
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","F","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","35-39",3
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","35-39",2
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","F","否","35-39",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","4",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","4",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","40-44",6
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","40-44",2
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","40-44",3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","40-44",3
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","新北市","鶯歌區","F","否","40-44",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三峽區","F","否","45-49",2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","45-49",2
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","45-49",2
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","45-49",3
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","F","否","45-49",2
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","45-49",3
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","45-49",1
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","45-49",2
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","F","否","45-49",3
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","50-54",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","50-54",6
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","50-54",2
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","50-54",3
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","50-54",3
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","50-54",3
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","55-59",3
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","F","否","55-59",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","55-59",2
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","55-59",2
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","55-59",3
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","5-9",1
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","F","否","5-9",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","60-64",5
"嚴重特殊傳染性肺炎","2021","21","新北市","三峽區","F","否","60-64",2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","60-64",3
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","60-64",7
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","新北市","石碇區","F","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","60-64",4
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","60-64",4
"嚴重特殊傳染性肺炎","2021","21","新北市","深坑區","F","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","60-64",3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","60-64",5
"嚴重特殊傳染性肺炎","2021","21","新北市","鶯歌區","F","否","60-64",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","65-69",4
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","65-69",3
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","65-69",3
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","65-69",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","65-69",4
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","65-69",2
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","F","否","65-69",2
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","70+",6
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","F","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","70+",6
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","70+",4
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","70+",3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","70+",2
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","F","否","70+",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","0",1
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","M","否","0",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","1",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","10-14",3
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","M","否","10-14",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","15-19",3
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","M","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","15-19",1
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","15-19",2
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","15-19",2
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","20-24",3
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","20-24",3
"嚴重特殊傳染性肺炎","2021","21","新北市","淡水區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","20-24",1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","25-29",3
