Id,CenterLatitude,CenterLongitude,AccessURL,Title,ProjectNo,ProjectName,Date,Class
03-00096,22.60240249,120.98062453,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161111_120980625_022602402_15_000_RSImage_UAV_Ortho/,20161111_正射影像_臺東縣太麻里鄉大王村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-11-11,正射影像
03-00095,24.03956065,121.16603738,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161017_121166037_024039561_15_000_RSImage_UAV_Ortho/,20161017_正射影像_南投縣仁愛鄉春陽村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-10-17,正射影像
03-00094,23.90507418,121.50701354,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161018_121507014_023905074_15_000_RSImage_UAV_Ortho/,20161018_正射影像_花蓮縣壽豐鄉池南村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-10-18,正射影像
03-00093,22.47776808,120.91261169,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161222_120912612_022477768_15_000_RSImage_UAV_Ortho/,20161222_正射影像_臺東縣達仁鄉台坂村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-12-22,正射影像
03-00092,22.7591165,121.05199823,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161018_121051998_022759116_15_000_RSImage_UAV_Ortho/,20161018_正射影像_臺東縣臺東市新園里,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-10-18,正射影像
03-00091,23.03507266,120.71095286,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160427_120710953_023035073_15_000_RSImage_UAV_Ortho/,20160427_正射影像_高雄市桃源區寶山里,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-04-27,正射影像
03-00090,23.04854491,120.65929101,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160427_120659291_023048545_14_000_RSImage_UAV_Ortho/,20160427_正射影像_高雄市六龜區荖濃里,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-04-27,正射影像
03-0008Z,22.72694231,120.67568424,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160509_120675684_022726942_15_000_RSImage_UAV_Ortho/,20160509_正射影像_屏東縣三地門鄉達來村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-09,正射影像
03-0008Y,22.77636135,120.70418416,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160913_120704184_022776361_15_000_RSImage_UAV_Ortho/,20160913_正射影像_屏東縣三地門鄉德文村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-09-13,正射影像
03-0008X,24.15883219,120.80832514,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160426_120808325_024158832_14_000_RSImage_UAV_Ortho/,20160426_正射影像_臺中市新社區協成里,105WS039,茄苳寮溪集水區整體治理效益評估,2016-04-26,正射影像
03-0008W,24.3264338,120.92193697,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161021_120921937_024326434_16_000_RSImage_UAV_Ortho/,20161021_正射影像_臺中市和平區達觀里,105WS036,105年度臺中分局土石流災害緊急應變效能提升計畫,2016-10-21,正射影像
03-0008V,24.17545157,120.97752065,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161021_120977521_024175452_15_000_RSImage_UAV_Ortho/,20161021_正射影像_臺中市和平區博愛里,105WS036,105年度臺中分局土石流災害緊急應變效能提升計畫,2016-10-21,正射影像
03-0008U,24.29651616,120.90473501,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161028_120904735_024296516_16_000_RSImage_UAV_Ortho/,20161028_正射影像_苗栗縣卓蘭鎮內灣里,105WS036,105年度臺中分局土石流災害緊急應變效能提升計畫,2016-10-28,正射影像
03-0008T,22.6327432,121.00323242,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160508_121003232_022632743_15_001_RSImage_UAV_Ortho/,20160508_正射影像_臺東縣金峰鄉新興村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-08,正射影像
03-0008S,22.38536904,120.90984087,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160508_120909841_022385369_15_000_RSImage_UAV_Ortho/,20160508_正射影像_臺東縣大武鄉大鳥村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-08,正射影像
03-0008R,22.52740789,120.68261619,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160508_120682616_022527408_16_000_RSImage_UAV_Ortho/,20160508_正射影像_屏東縣來義鄉來義村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-08,正射影像
03-0008Q,22.52611524,120.67624973,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160508_120676250_022526115_16_000_RSImage_UAV_Ortho/,20160508_正射影像_屏東縣來義鄉來義村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-08,正射影像
03-0008P,24.61853015,121.29234483,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160502_121292345_024618530_14_000_RSImage_UAV_Ortho/,20160502_正射影像_新竹縣尖石鄉秀巒村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-02,正射影像
03-0008O,25.08695475,121.79782231,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160504_121797822_025086955_15_000_RSImage_UAV_Ortho/,20160504_正射影像_新北市瑞芳區傑魚里,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-04,正射影像
03-0008N,24.59731138,121.11283202,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160502_121112832_024597311_15_000_RSImage_UAV_Ortho/,20160502_正射影像_新竹縣五峰鄉桃山村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-02,正射影像
03-0008M,24.61812442,121.10515465,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160502_121105155_024618124_15_000_RSImage_UAV_Ortho/,20160502_正射影像_新竹縣五峰鄉竹林村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-02,正射影像
03-0008K,24.40988796,120.90165255,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160504_120901653_024409888_16_000_RSImage_UAV_Ortho/,20160501_正射影像_苗栗縣大湖鄉大南村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-01,正射影像
03-0008I,24.94788177,121.88410368,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160505_121884104_024947882_15_000_RSImage_UAV_Ortho/,20160505_正射影像_宜蘭縣頭城鎮龜山里,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-05,正射影像
03-0008H,23.66113951,121.41250266,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160507_121412503_023661140_15_000_RSImage_UAV_Ortho/,20160507_正射影像_花蓮縣光復鄉大全村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-07,正射影像
03-0008G,23.11158047,120.72530042,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160407_120725300_023111580_14_000_RSImage_UAV_Ortho/,20160407_正射影像_高雄市六龜區寶來里,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-04-07,正射影像
03-0008F,23.2858587,121.34039724,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160507_121340397_023285859_15_000_RSImage_UAV_Ortho/,20160507_正射影像_花蓮縣富里鄉吳江村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-07,正射影像
03-0008E,22.43037059,120.93178252,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160508_120931783_022430371_16_000_RSImage_UAV_Ortho/,20160508_正射影像_臺東縣大武鄉大竹村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-08,正射影像
03-0008D,23.45685356,120.69978717,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160425_120699787_023456854_14_000_RSImage_UAV_Ortho/,20160425_正射影像_嘉義縣阿里山鄉樂野村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-04-25,正射影像
03-0008C,23.42832573,120.66213467,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160425_120662135_023428326_15_000_RSImage_UAV_Ortho/,20160425_正射影像_嘉義縣番路鄉公田村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-04-25,正射影像
03-0008B,23.40550022,121.31856386,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160507_121318564_023405500_15_000_RSImage_UAV_Ortho/,20160507_正射影像_花蓮縣卓溪鄉太平村,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-05-07,正射影像
03-0008A,22.90467397,120.68113468,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160427_120681135_022904674_15_000_RSImage_UAV_Ortho/,20160427_正射影像_高雄市茂林區多納里,105WS021,105年大規模崩塌區影響範圍調查與劃設,2016-04-27,正射影像
03-00089,24.48840365,121.43165146,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160804_121431651_024488404_15_000_RSImage_UAV_Ortho/,20160804_正射影像_宜蘭縣大同鄉四季村,105WS062,大規模崩塌地處理需求性調查與評估,2016-08-04,正射影像
03-00087,23.20999852,121.29610607,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160720_121296106_023209999_13_000_RSImage_UAV_Ortho/,20160720_正射影像_花蓮縣富里鄉竹田村,105WS062,大規模崩塌地處理需求性調查與評估,2016-07-20,正射影像
03-00086,23.21076981,121.29746302,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160720_121297463_023210770_13_000_RSImage_UAV_Ortho/,20160720_正射影像_花蓮縣富里鄉竹田村,105WS062,大規模崩塌地處理需求性調查與評估,2016-07-20,正射影像
03-00085,23.24317077,121.31149318,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170613_121311493_023243171_12_000_RSImage_UAV_Ortho/,20170613_正射影像_花蓮縣富里鄉萬寧村,106LL035,阿眉溪集水區(花蓮縣-富里鄉-東里阿眉溪等大規模崩塌地區)設施調查及土砂災害風險評估與策略因應,2017-06-13,正射影像
03-00082,23.239431540000002,120.57469903,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161005_120574699_023239432_14_000_RSImage_UAV_Ortho/,20161005_正射影像_嘉義縣大埔鄉西興村,105WS013,105年水庫集水區土砂環境檢查及治理成效追蹤,2016-10-05,正射影像
03-0007Z,24.53352354,121.45496175,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170418_121454962_024533524_14_000_RSImage_UAV_Ortho/,20170810_正射影像_宜蘭縣大同鄉茂安村,106WR003,土砂災害空間資訊建置分析(1/3),2017-08-10,正射影像
03-0007Y,25.26362984,121.62074922,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170606_121620749_025263630_14_001_RSImage_UAV_Ortho/,20170606_正射影像_新北市金山區永興里,106WR003,土砂災害空間資訊建置分析(1/3),2017-06-06,正射影像
03-0007X,22.45180244,120.9236023,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170419_120923602_022451802_14_001_RSImage_UAV_Ortho/,20170419_正射影像_臺東縣大武鄉大竹村,106WR003,土砂災害空間資訊建置分析(1/3),2017-04-19,正射影像
03-0007W,22.89401065,121.06656198,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170418_121066562_022894011_14_000_RSImage_UAV_Ortho/,20170418_正射影像_臺東縣延平鄉紅葉村,106WR003,土砂災害空間資訊建置分析(1/3),2017-04-18,正射影像
03-0007U,22.45098522,120.92443278,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170419_120924433_022450985_16_000_RSImage_UAV_Ortho/,20170419_正射影像_臺東縣大武鄉大竹村,106WR003,土砂災害空間資訊建置分析(1/3),2017-04-19,正射影像
03-0007S,24.4210487,121.7438471,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170607_121743847_024421049_16_000_RSImage_UAV_Ortho/,20170607_正射影像_宜蘭縣南澳鄉金洋村,106LL045,氣候變遷下山坡地北部地區環境監測與變遷分析,2017-06-07,正射影像
03-0007Q,22.74461932,120.7574804,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161015_120757480_022744619_14_000_RSImage_UAV_Ortho/,20161015_正射影像_屏東縣霧臺鄉吉露村,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-10-15,正射影像
03-0007P,23.26866651,120.5950338,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160921_120595034_023268667_14_000_RSImage_UAV_Ortho/,20160921_正射影像_嘉義縣大埔鄉茄苳村,105WS009,105年集水區環境監測與變遷分析,2016-09-21,正射影像
03-0007O,24.6789222,121.1817961,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160530_121181796_024678922_16_000_RSImage_UAV_Ortho/,20160530_正射影像_新竹縣尖石鄉義興村,105WS009,105年集水區環境監測與變遷分析,2016-05-30,正射影像
03-0007N,24.52191888,120.7235645,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160715_120723565_024521919_15_000_RSImage_UAV_Ortho/,20160715_正射影像_苗栗縣通霄鎮福龍里,105WS009,105年集水區環境監測與變遷分析,2016-07-15,正射影像
03-0007M,23.65341616,121.4547464,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160713_121454746_023653416_15_000_RSImage_UAV_Ortho/,20160713_正射影像_花蓮縣光復鄉東富村,105WS009,105年集水區環境監測與變遷分析,2016-07-13,正射影像
03-0007L,23.25551463,121.3054278,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160726_121305428_023255515_17_000_RSImage_UAV_Ortho/,20160726_正射影像_花蓮縣富里鄉東里村,105WS062,大規模崩塌地處理需求性調查與評估,2016-07-26,正射影像
03-0007K,24.5423908,120.8383462,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161106_120838346_024542391_17_000_RSImage_UAV_Ortho/,20161106_正射影像_苗栗縣公館鄉尖山村,105RH041,農舍興建管理資訊化建置計畫,2016-11-06,正射影像
03-0007J,24.43687529,120.7228381,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161106_120722838_024436875_17_000_RSImage_UAV_Ortho/,20161106_正射影像_苗栗縣通霄鎮南和里,105RH041,農舍興建管理資訊化建置計畫,2016-11-06,正射影像
03-0007I,24.54810122,120.828449,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161106_120828449_024548101_17_000_RSImage_UAV_Ortho/,20161106_正射影像_苗栗縣苗栗市維新里,105RH041,農舍興建管理資訊化建置計畫,2016-11-06,正射影像
03-0007H,24.47694537,120.8306094,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161105_120830609_024476945_17_000_RSImage_UAV_Ortho/,20161105_正射影像_苗栗縣公館鄉福星村,105RH041,農舍興建管理資訊化建置計畫,2016-11-05,正射影像
03-0007G,24.65870581,120.9372473,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161105_120937247_024658706_17_000_RSImage_UAV_Ortho/,20161105_正射影像_苗栗縣頭份市上興里,105RH041,農舍興建管理資訊化建置計畫,2016-11-05,正射影像
03-0007F,24.61698456,120.9875377,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161104_120987538_024616985_17_000_RSImage_UAV_Ortho/,20161104_正射影像_苗栗縣南庄鄉南富村,105RH041,農舍興建管理資訊化建置計畫,2016-11-04,正射影像
03-0007E,24.54428142,120.9021011,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161104_120902101_024544281_17_000_RSImage_UAV_Ortho/,20161104_正射影像_苗栗縣頭屋鄉鳴鳳村,105RH041,農舍興建管理資訊化建置計畫,2016-11-04,正射影像
03-0007D,22.75747326,120.7534246,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161121_120753425_022757473_16_000_RSImage_UAV_Ortho/,20161121_正射影像_屏東縣霧臺鄉大武村,105WS062,大規模崩塌地處理需求性調查與評估,2016-11-21,正射影像
03-0007C,24.39106694,120.9226943,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161027_120922694_024391067_15_000_RSImage_UAV_Ortho/,20161027_正射影像_苗栗縣泰安鄉中興村,105WS062,大規模崩塌地處理需求性調查與評估,2016-10-27,正射影像
03-0007B,24.65593545,121.1406912,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160805_121140691_024655935_15_000_RSImage_UAV_Ortho/,20160805_正射影像_新竹縣五峰鄉花園村,105WS062,大規模崩塌地處理需求性調查與評估,2016-08-05,正射影像
03-0007A,22.38739935,120.9096808,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161121_120909681_022387399_16_000_RSImage_UAV_Ortho/,20161121_正射影像_臺東縣大武鄉大鳥村,105WS062,大規模崩塌地處理需求性調查與評估,2016-11-21,正射影像
03-00079,24.07029021,121.1744966,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161029_121174497_024070290_15_000_RSImage_UAV_Ortho/,20161029_正射影像_南投縣仁愛鄉精英村,105WS062,大規模崩塌地處理需求性調查與評估,2016-10-29,正射影像
03-00078,24.28501006,121.2635999,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161030_121263600_024285010_15_000_RSImage_UAV_Ortho/,20161030_正射影像_臺中市和平區梨山里,105WS062,大規模崩塌地處理需求性調查與評估,2016-10-30,正射影像
03-00077,23.11161325,120.7375182,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161121_120737518_023111613_15_000_RSImage_UAV_Ortho/,20161121_正射影像_高雄市六龜區寶來里,105WS062,大規模崩塌地處理需求性調查與評估,2016-11-21,正射影像
03-00076,23.1582607,120.5908937,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161004_120590894_023158261_14_000_RSImage_UAV_Ortho/,20161004_正射影像_臺南市南化區關山里,105WS009,105年集水區環境監測與變遷分析,2016-10-04,正射影像
03-00075,22.47354975,120.9120214,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160901_120912021_022473550_14_000_RSImage_UAV_Ortho/,20160901_正射影像_臺東縣達仁鄉台坂村,105WS009,105年集水區環境監測與變遷分析,2016-09-01,正射影像
03-00074,22.52264707,120.6793517,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170223_120679352_022522647_14_000_RSImage_UAV_Ortho/,20170223_正射影像_屏東縣來義鄉來義村,105WR007,105年現地資料蒐集暨觀測站維運管理及設備更新計畫,2017-02-23,正射影像
03-00073,22.67562636,121.0359551,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161014_121035955_022675626_14_000_RSImage_UAV_Ortho/,20161014_正射影像_臺東縣太麻里鄉三和村,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-10-14,正射影像
03-00072,23.68426682,121.3963813,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170609_121396381_023684267_15_000_RSImage_UAV_Ortho/,20170609_正射影像_花蓮縣光復鄉大馬村,106LL045,氣候變遷下山坡地北部地區環境監測與變遷分析,2017-06-09,正射影像
03-00070,23.65551435,121.456183,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20170608_121456183_023655514_16_000_RSImage_UAV_Ortho/,20170608_正射影像_花蓮縣光復鄉東富村,106LL045,氣候變遷下山坡地北部地區環境監測與變遷分析,2017-06-08,正射影像
03-0006X,22.6071682,120.837438,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161121_120837438_022607168_12_000_RSImage_UAV_Ortho/,20161121_正射影像_臺東縣金峰鄉嘉蘭村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-11-21,正射影像
03-0006W,22.58727722,120.9596974,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161121_120959697_022587277_13_000_RSImage_UAV_Ortho/,20161121_正射影像_臺東縣金峰鄉歷坵村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-11-21,正射影像
03-0006V,22.6071496,120.8983977,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161121_120898398_022607150_12_000_RSImage_UAV_Ortho/,20161121_正射影像_臺東縣金峰鄉嘉蘭村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-11-21,正射影像
03-0006U,22.59482881,120.9683674,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160712_120968367_022594829_12_000_RSImage_UAV_Ortho/,20160712_正射影像_臺東縣金峰鄉嘉蘭村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-12,正射影像
03-0006T,22.60481198,120.899271,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160712_120899271_022604812_12_000_RSImage_UAV_Ortho/,20160712_正射影像_臺東縣金峰鄉嘉蘭村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-12,正射影像
03-0006S,22.63166337,120.8382582,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160712_120838258_022631663_13_000_RSImage_UAV_Ortho/,20160712_正射影像_臺東縣金峰鄉嘉蘭村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-12,正射影像
03-0006R,22.58139895,120.8382884,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160712_120838288_022581399_13_000_RSImage_UAV_Ortho/,20160712_正射影像_臺東縣金峰鄉嘉蘭村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-12,正射影像
03-0006Q,22.5319522,120.8262281,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161128_120826228_022531952_12_000_RSImage_UAV_Ortho/,20161128_正射影像_臺東縣金峰鄉歷坵村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-11-28,正射影像
03-0006P,22.52231406,120.9411264,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161128_120941126_022522314_13_000_RSImage_UAV_Ortho/,20161128_正射影像_臺東縣太麻里鄉多良村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-11-28,正射影像
03-0006O,22.51789022,120.8750111,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161128_120875011_022517890_13_000_RSImage_UAV_Ortho/,20161128_正射影像_臺東縣金峰鄉歷坵村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-11-28,正射影像
03-0006N,22.52629696,120.9496832,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160726_120949683_022526297_14_000_RSImage_UAV_Ortho/,20160726_正射影像_臺東縣太麻里鄉多良村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-26,正射影像
03-0006M,22.58257334,120.9625032,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160726_120962503_022582573_13_000_RSImage_UAV_Ortho/,20160726_正射影像_臺東縣金峰鄉歷坵村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-26,正射影像
03-0006L,22.51741839,120.8910612,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160726_120891061_022517418_13_000_RSImage_UAV_Ortho/,20160726_正射影像_臺東縣金峰鄉歷坵村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-26,正射影像
03-0006K,22.57061656,120.891694,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160726_120891694_022570617_13_000_RSImage_UAV_Ortho/,20160726_正射影像_臺東縣金峰鄉歷坵村,105VC009,太麻里溪及金崙溪集水區土砂控制測量與監測計畫,2016-07-26,正射影像
03-0006J,24.91930251,121.5488397,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20150902_121548840_024919303_14_000_RSImage_UAV_Ortho/,20150902_正射影像_新北市新店區屈尺里,NA,NA,2015-09-02,正射影像
03-0006I,23.02357495,120.5896324,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161026_120589633_023023575_14_000_RSImage_UAV_Ortho/,20161026_正射影像_高雄市杉林區集來里,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-10-26,正射影像
03-0006H,23.07185358,120.5352882,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161025_120535289_023071854_14_000_RSImage_UAV_Ortho/,20161025_正射影像_臺南市南化區玉山里,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-10-25,正射影像
03-0006G,23.74045269,120.8670521,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161017_120867053_023740453_15_000_RSImage_UAV_Ortho/,20161017_正射影像_南投縣水里鄉郡坑村,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-10-17,正射影像
03-0006F,23.73129604,120.8659674,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161017_120865969_023731296_14_000_RSImage_UAV_Ortho/,20161017_正射影像_南投縣水里鄉上安村,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-10-17,正射影像
03-0006E,25.05107289,121.6571315,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20161016_121657131_025051073_14_000_RSImage_UAV_Ortho/,20161016_正射影像_新北市汐止區白雲里,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-10-16,正射影像
03-0006B,24.90226883,121.5292462,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160923_121529245_024902269_14_000_RSImage_UAV_Ortho/,20160923_正射影像_新北市新店區廣興里,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-09-23,正射影像
03-0006A,24.81339722,121.3761642,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160923_121376162_024813397_14_000_RSImage_UAV_Ortho/,20160923_正射影像_桃園市復興區霞雲里,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-09-23,正射影像
03-00069,24.88494438,121.5504412,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20160922_121550440_024884944_14_000_RSImage_UAV_Ortho/,20160922_正射影像_新北市烏來區忠治里,105WR004,105年多尺度遙測空間資訊資料建置及擴充維運,2016-09-22,正射影像
03-00068,22.72605212,121.0386745,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20151106_121038675_022726052_14_000_RSImage_UAV_Ortho/,20151106_正射影像_臺東縣卑南鄉溫泉村,NA,NA,2015-11-06,正射影像
03-00067,23.64319524,121.3823081,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20151105_121382308_023643195_14_000_RSImage_UAV_Ortho/,20151105_正射影像_花蓮縣光復鄉大興村,NA,NA,2015-11-05,正射影像
03-00066,24.84374047,121.522856,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20150903_121522855_024843740_15_000_RSImage_UAV_Ortho/,20150903_正射影像_新北市烏來區信賢里,NA,NA,2015-09-03,正射影像
03-00065,24.83530215,121.5194437,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20150903_121519443_024835302_14_000_RSImage_UAV_Ortho/,20150903_正射影像_新北市烏來區信賢里,NA,NA,2015-09-03,正射影像
03-00064,24.89901857,121.5309805,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20150902_121530979_024899019_14_000_RSImage_UAV_Ortho/,20150902_正射影像_新北市新店區廣興里,NA,NA,2015-09-02,正射影像
03-00063,24.88719576,121.5505455,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20150902_121550546_024887196_14_000_RSImage_UAV_Ortho/,20150902_正射影像_新北市烏來區忠治里,NA,NA,2015-09-02,正射影像
03-00062,24.9069325,121.5365841,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20150818_121536583_024906932_14_000_RSImage_UAV_Ortho/,20150818_正射影像_新北市新店區廣興里,NA,NA,2015-08-18,正射影像
03-00061,24.90257166,121.4377236,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20150811_121437723_024902572_15_000_RSImage_UAV_Ortho/,20150811_正射影像_新北市三峽區竹崙里,NA,NA,2015-08-11,正射影像
